epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
86,18672.7,0.35009,0.23229,0.82029,0.99381,0.98847,0.99442,0.93425,0.3604,0.22643,0.78234,0.000241894,0.000241894,0.000241894
87,18882,0.3457,0.23026,0.81419,0.99463,0.98797,0.99451,0.93398,0.36265,0.2269,0.78286,0.000227276,0.000227276,0.000227276
88,19090.7,0.34111,0.22534,0.8165,0.99669,0.9865,0.99451,0.93464,0.36207,0.22462,0.78153,0.000212658,0.000212658,0.000212658
89,19301.4,0.34452,0.22796,0.81822,0.9945,0.98613,0.99446,0.93632,0.35801,0.21959,0.78037,0.000198039,0.000198039,0.000198039
90,19510.9,0.34053,0.22787,0.81972,0.99363,0.9873,0.99456,0.93831,0.35151,0.22123,0.78066,0.000183421,0.000183421,0.000183421
91,19718.8,0.31943,0.20517,0.79022,0.99217,0.98732,0.99447,0.9382,0.35353,0.21962,0.77952,0.000168802,0.000168802,0.000168802
92,19926.5,0.31756,0.20193,0.79274,0.99273,0.98617,0.99445,0.93552,0.35244,0.21876,0.78017,0.000154184,0.000154184,0.000154184
93,20133.2,0.31396,0.20115,0.78778,0.99519,0.98585,0.99443,0.93525,0.35045,0.21736,0.78046,0.000139565,0.000139565,0.000139565
94,20340.1,0.31563,0.20051,0.78975,0.99355,0.98722,0.99443,0.93637,0.35224,0.21819,0.78069,0.000124947,0.000124947,0.000124947
95,20548.8,0.31537,0.2009,0.78877,0.99416,0.98692,0.99434,0.93424,0.3526,0.21711,0.78084,0.000110329,0.000110329,0.000110329
96,20756.5,0.31204,0.19776,0.78993,0.99175,0.98738,0.99434,0.93548,0.35201,0.21461,0.7809,9.57103e-05,9.57103e-05,9.57103e-05
97,20964.2,0.31016,0.19447,0.78874,0.99435,0.98781,0.99441,0.93721,0.34947,0.21391,0.78063,8.10918e-05,8.10918e-05,8.10918e-05
98,21171.1,0.30845,0.19336,0.79122,0.99468,0.98774,0.99451,0.93804,0.35035,0.21205,0.78068,6.64734e-05,6.64734e-05,6.64734e-05
99,21379.7,0.30683,0.19339,0.79453,0.99499,0.9876,0.99456,0.93939,0.34768,0.21143,0.78041,5.1855e-05,5.1855e-05,5.1855e-05
100,21587.7,0.30581,0.1915,0.79116,0.99455,0.98762,0.99459,0.9377,0.34646,0.21156,0.78031,3.72366e-05,3.72366e-05,3.72366e-05
