epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
63,14710.3,0.29499,0.22413,0.61595,0.99054,0.99235,0.99385,0.92261,0.29544,0.21042,0.59048,0.000444776,0.000444776,0.000444776
64,14921,0.29751,0.2225,0.61519,0.99349,0.99121,0.99303,0.92483,0.29872,0.21321,0.58992,0.00043452,0.00043452,0.00043452
65,15131.7,0.29303,0.22012,0.61415,0.99636,0.99254,0.99312,0.92673,0.29032,0.20813,0.58894,0.000424265,0.000424265,0.000424265
66,15342,0.28952,0.21766,0.6125,0.9965,0.99088,0.99455,0.92504,0.29086,0.20847,0.58762,0.00041401,0.00041401,0.00041401
67,15554.1,0.29003,0.22008,0.61387,0.99641,0.98876,0.99313,0.92827,0.28872,0.20709,0.5882,0.000403755,0.000403755,0.000403755
68,15764.6,0.29237,0.21707,0.61201,0.99153,0.98727,0.9928,0.92331,0.28998,0.21002,0.58841,0.0003935,0.0003935,0.0003935
69,15976.3,0.29028,0.21666,0.61089,0.98975,0.98856,0.99275,0.92396,0.28561,0.20742,0.58893,0.000383245,0.000383245,0.000383245
70,16188.9,0.28852,0.21628,0.61002,0.99089,0.99088,0.9945,0.92799,0.28691,0.20424,0.58835,0.00037299,0.00037299,0.00037299
71,16400.1,0.28503,0.21645,0.61093,0.99287,0.99208,0.99434,0.92761,0.28516,0.20265,0.58867,0.000362735,0.000362735,0.000362735
72,16611.7,0.28425,0.21487,0.60978,0.99371,0.99041,0.99275,0.92896,0.28134,0.20083,0.58744,0.000352479,0.000352479,0.000352479
73,16824.3,0.28186,0.21597,0.61084,0.99018,0.99142,0.9927,0.93017,0.28351,0.2007,0.58777,0.000342224,0.000342224,0.000342224
74,17035.5,0.28177,0.21034,0.61362,0.99027,0.98607,0.99256,0.9304,0.28356,0.20428,0.5865,0.000331969,0.000331969,0.000331969
75,17247.1,0.28226,0.20995,0.61088,0.98929,0.98618,0.99227,0.93084,0.28533,0.20634,0.58741,0.000321714,0.000321714,0.000321714
76,17457.7,0.28105,0.21181,0.61121,0.99475,0.98812,0.99296,0.92719,0.28407,0.20167,0.58869,0.000311459,0.000311459,0.000311459
77,17668.9,0.27228,0.2054,0.61274,0.99514,0.98981,0.99311,0.92758,0.28899,0.20245,0.589,0.000301204,0.000301204,0.000301204
78,17880.9,0.27899,0.20563,0.60884,0.992,0.98894,0.99444,0.92727,0.28599,0.20031,0.58816,0.000290949,0.000290949,0.000290949
79,18093.4,0.27591,0.20806,0.61191,0.99276,0.98913,0.99433,0.92975,0.2764,0.19719,0.5873,0.000280694,0.000280694,0.000280694
80,18305.2,0.2704,0.20247,0.60999,0.99336,0.9915,0.99286,0.93074,0.27666,0.19155,0.58731,0.000270439,0.000270439,0.000270439
81,18515.7,0.27826,0.20497,0.61285,0.9942,0.99003,0.99264,0.92948,0.27565,0.19378,0.58722,0.000260183,0.000260183,0.000260183
82,18728,0.27721,0.20596,0.61242,0.99225,0.9885,0.99289,0.92992,0.27772,0.19632,0.58758,0.000249928,0.000249928,0.000249928
83,18939.2,0.27542,0.20344,0.61035,0.99181,0.98867,0.99262,0.92918,0.27489,0.19572,0.58691,0.000239673,0.000239673,0.000239673
84,19150.5,0.27436,0.20197,0.61267,0.99207,0.98886,0.99287,0.92978,0.27772,0.19452,0.58654,0.000229418,0.000229418,0.000229418
85,19362.8,0.27258,0.19998,0.60784,0.9925,0.99025,0.99298,0.92954,0.27435,0.19372,0.58695,0.000219163,0.000219163,0.000219163
86,19575.2,0.27135,0.19864,0.6129,0.99399,0.98887,0.99266,0.93001,0.27197,0.19206,0.58608,0.000208908,0.000208908,0.000208908
87,19786.5,0.26476,0.19646,0.60846,0.99457,0.992,0.9928,0.93216,0.27055,0.19096,0.58621,0.000198653,0.000198653,0.000198653
88,19999.2,0.26678,0.19732,0.61133,0.9935,0.99234,0.99446,0.93216,0.27197,0.19117,0.58572,0.000188398,0.000188398,0.000188398
89,20211.6,0.26998,0.19844,0.60893,0.9916,0.98905,0.99421,0.9342,0.27017,0.19436,0.58512,0.000178142,0.000178142,0.000178142
90,20425.2,0.26468,0.19468,0.60733,0.99229,0.9889,0.99434,0.93461,0.2738,0.19976,0.58578,0.000167887,0.000167887,0.000167887
91,20636.5,0.25294,0.1815,0.59539,0.99178,0.98978,0.9944,0.9338,0.27251,0.19553,0.58605,0.000157632,0.000157632,0.000157632
92,20846.9,0.25137,0.17972,0.59272,0.992,0.98862,0.99428,0.93135,0.2749,0.19353,0.58645,0.000147377,0.000147377,0.000147377
93,21058.5,0.24977,0.17982,0.59432,0.9932,0.98919,0.9928,0.93072,0.28018,0.19298,0.58698,0.000137122,0.000137122,0.000137122
94,21269,0.24765,0.17674,0.59329,0.99194,0.98846,0.99428,0.93283,0.27422,0.19233,0.58622,0.000126867,0.000126867,0.000126867
95,21480.3,0.24844,0.17703,0.59387,0.99379,0.98722,0.99441,0.93083,0.27206,0.19165,0.58594,0.000116612,0.000116612,0.000116612
96,21691.6,0.24924,0.17521,0.59418,0.9934,0.98759,0.99441,0.93391,0.2698,0.19073,0.58562,0.000106357,0.000106357,0.000106357
97,21902.9,0.24702,0.17464,0.59258,0.99152,0.98813,0.9943,0.93252,0.27625,0.19237,0.58599,9.61015e-05,9.61015e-05,9.61015e-05
98,22113.5,0.24559,0.17493,0.59326,0.99198,0.98817,0.99428,0.93513,0.26706,0.18911,0.58554,8.58464e-05,8.58464e-05,8.58464e-05
99,22325.6,0.24417,0.17467,0.59338,0.99246,0.98904,0.99446,0.93369,0.26538,0.18586,0.58551,7.55913e-05,7.55913e-05,7.55913e-05
100,22537.8,0.24104,0.17136,0.59127,0.99108,0.98974,0.99449,0.93489,0.26677,0.18605,0.58531,6.53361e-05,6.53361e-05,6.53361e-05
