epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
82,19671.7,0.32163,0.15168,0.91464,0.99136,0.99449,0.99268,0.93182,0.33076,0.14508,0.87332,0.00029997,0.00029997,0.00029997
83,19917.4,0.32465,0.15171,0.91714,0.99372,0.98976,0.99394,0.92749,0.33589,0.14345,0.87418,0.000290278,0.000290278,0.000290278
84,20146.3,0.3279,0.15003,0.91676,0.98822,0.99322,0.99256,0.9313,0.32794,0.13993,0.87358,0.000280586,0.000280586,0.000280586
85,20375.5,0.32047,0.14841,0.91829,0.99243,0.98831,0.99427,0.93017,0.32953,0.14183,0.8744,0.000270893,0.000270893,0.000270893
86,20605.6,0.32165,0.15038,0.91264,0.98894,0.99378,0.99434,0.93149,0.32306,0.14061,0.87107,0.000261201,0.000261201,0.000261201
87,20835.6,0.32345,0.14781,0.91382,0.98837,0.99784,0.99455,0.93309,0.32203,0.13918,0.87074,0.000251509,0.000251509,0.000251509
88,21067.7,0.31751,0.14781,0.91318,0.98534,0.99638,0.99414,0.93151,0.32668,0.14032,0.87307,0.000241817,0.000241817,0.000241817
89,21299.3,0.31851,0.14896,0.91193,0.99278,0.98526,0.99443,0.93333,0.32842,0.14392,0.87164,0.000232125,0.000232125,0.000232125
90,21530.7,0.31924,0.14719,0.91248,0.99145,0.99245,0.99421,0.93335,0.32322,0.14025,0.87104,0.000222432,0.000222432,0.000222432
91,21761,0.30169,0.13439,0.88517,0.99003,0.99538,0.9939,0.93395,0.32014,0.13721,0.87104,0.00021274,0.00021274,0.00021274
92,22014.1,0.30181,0.13454,0.88985,0.99583,0.98536,0.99382,0.93286,0.31832,0.13684,0.87193,0.000203048,0.000203048,0.000203048
93,22254.1,0.29998,0.13243,0.88977,0.98881,0.9902,0.99407,0.93534,0.31574,0.13913,0.87232,0.000193356,0.000193356,0.000193356
94,22490.4,0.29608,0.13301,0.89155,0.99434,0.98588,0.99399,0.93421,0.31762,0.13841,0.87212,0.000183664,0.000183664,0.000183664
95,22727.7,0.29788,0.13311,0.88788,0.99234,0.99135,0.99461,0.93076,0.31708,0.13493,0.87122,0.000173971,0.000173971,0.000173971
96,22966.1,0.29122,0.12961,0.88362,0.98783,0.99443,0.99418,0.93208,0.31415,0.1344,0.86915,0.000164279,0.000164279,0.000164279
97,23205.5,0.29437,0.13061,0.88506,0.98822,0.99571,0.99449,0.93203,0.31972,0.13582,0.87048,0.000154587,0.000154587,0.000154587
98,23441.9,0.29363,0.13009,0.88904,0.9903,0.99488,0.99472,0.93669,0.31127,0.13334,0.86963,0.000144895,0.000144895,0.000144895
99,23679.9,0.29237,0.1283,0.88752,0.99387,0.98915,0.99435,0.93411,0.31235,0.13325,0.87073,0.000135203,0.000135203,0.000135203
100,23939.5,0.29326,0.12778,0.89024,0.992,0.99072,0.99442,0.93283,0.31732,0.13289,0.87135,0.00012551,0.00012551,0.00012551
