epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
67,15154.5,0.43977,0.4475,0.65353,0.99749,0.98032,0.98842,0.92088,0.43589,0.41188,0.62396,0.000823175,0.000823175,0.000823175
68,15369.8,0.4456,0.44256,0.64922,0.99772,0.98058,0.98795,0.92,0.43269,0.41413,0.62477,0.000808933,0.000808933,0.000808933
69,15583.2,0.43647,0.43854,0.65015,0.99783,0.98046,0.98858,0.92347,0.42491,0.40618,0.62412,0.000794691,0.000794691,0.000794691
70,15796.7,0.43712,0.44221,0.65172,0.9974,0.98129,0.98889,0.92191,0.42342,0.40601,0.6248,0.000780449,0.000780449,0.000780449
71,16010,0.42941,0.43801,0.64895,0.99632,0.98261,0.98887,0.92229,0.4253,0.40332,0.62349,0.000766206,0.000766206,0.000766206
72,16222.7,0.42892,0.43283,0.64971,0.99687,0.98021,0.98913,0.923,0.4243,0.40321,0.62327,0.000751964,0.000751964,0.000751964
73,16435.3,0.4383,0.43653,0.65255,0.99525,0.9828,0.98972,0.92374,0.42697,0.40002,0.62298,0.000737722,0.000737722,0.000737722
74,16649.1,0.43189,0.43055,0.65071,0.99692,0.9828,0.98984,0.92366,0.42227,0.40189,0.62338,0.00072348,0.00072348,0.00072348
75,16862.2,0.42839,0.42808,0.65115,0.99607,0.98179,0.98969,0.92098,0.42503,0.40033,0.624,0.000709238,0.000709238,0.000709238
76,17075.5,0.42666,0.42265,0.64827,0.99491,0.98414,0.98976,0.9256,0.41673,0.39807,0.62387,0.000694995,0.000694995,0.000694995
77,17288.5,0.41636,0.41638,0.64839,0.99548,0.98207,0.98959,0.92356,0.421,0.39859,0.62407,0.000680753,0.000680753,0.000680753
78,17501.8,0.42894,0.42424,0.65158,0.99585,0.98171,0.99002,0.92577,0.42208,0.39777,0.62416,0.000666511,0.000666511,0.000666511
79,17716.2,0.42941,0.42254,0.6512,0.99651,0.98149,0.98943,0.92446,0.41951,0.39679,0.62487,0.000652269,0.000652269,0.000652269
80,17929.8,0.42374,0.41783,0.65021,0.99737,0.98427,0.98845,0.92283,0.42121,0.39514,0.62333,0.000638026,0.000638026,0.000638026
81,18143.5,0.42558,0.41918,0.65091,0.99218,0.98701,0.98912,0.92348,0.41806,0.38978,0.62262,0.000623784,0.000623784,0.000623784
82,18356.3,0.42065,0.41707,0.64936,0.99563,0.98468,0.98912,0.92427,0.41988,0.38963,0.62327,0.000609542,0.000609542,0.000609542
83,18568.9,0.41916,0.41499,0.65001,0.99636,0.98353,0.98848,0.92251,0.42063,0.39062,0.62291,0.0005953,0.0005953,0.0005953
84,18782,0.41557,0.41238,0.64799,0.99759,0.98354,0.98975,0.92565,0.41258,0.38509,0.62193,0.000581058,0.000581058,0.000581058
85,18996,0.41929,0.41505,0.65278,0.99772,0.9834,0.98999,0.92367,0.41493,0.38566,0.62315,0.000566815,0.000566815,0.000566815
86,19208.9,0.41044,0.41118,0.64801,0.99721,0.98265,0.98919,0.92431,0.41479,0.38732,0.62299,0.000552573,0.000552573,0.000552573
87,19421.8,0.41859,0.41325,0.64776,0.9973,0.98128,0.98995,0.92451,0.41666,0.38306,0.62347,0.000538331,0.000538331,0.000538331
88,19635,0.42227,0.40885,0.64728,0.99684,0.98249,0.99008,0.92662,0.41558,0.38299,0.62269,0.000524089,0.000524089,0.000524089
89,19848,0.41221,0.40482,0.64494,0.99597,0.98293,0.98942,0.9248,0.41891,0.38215,0.62289,0.000509847,0.000509847,0.000509847
90,20061.9,0.41206,0.4051,0.65069,0.9965,0.9828,0.98952,0.92447,0.41392,0.37994,0.6229,0.000495604,0.000495604,0.000495604
91,20272.6,0.39632,0.40742,0.63149,0.99315,0.98303,0.98867,0.92567,0.41365,0.37885,0.62303,0.000481362,0.000481362,0.000481362
92,20483.9,0.39402,0.40807,0.63225,0.99138,0.9887,0.99206,0.92375,0.41507,0.37822,0.62287,0.00046712,0.00046712,0.00046712
93,20695.1,0.39345,0.40362,0.63084,0.99401,0.98767,0.99174,0.92692,0.41434,0.37535,0.62278,0.000452878,0.000452878,0.000452878
94,20905.7,0.39257,0.40443,0.63456,0.99327,0.98777,0.99207,0.92506,0.41053,0.37844,0.6212,0.000438636,0.000438636,0.000438636
95,21117.1,0.39083,0.40235,0.63267,0.99194,0.98945,0.99215,0.92539,0.41089,0.3772,0.62176,0.000424393,0.000424393,0.000424393
96,21328.1,0.38708,0.39884,0.6331,0.98935,0.98981,0.99237,0.92595,0.40752,0.37567,0.62166,0.000410151,0.000410151,0.000410151
97,21538.3,0.39195,0.39573,0.62942,0.99016,0.99045,0.99154,0.92567,0.40822,0.37457,0.62158,0.000395909,0.000395909,0.000395909
98,21750,0.39155,0.39806,0.63283,0.98832,0.99013,0.99251,0.92546,0.40521,0.37209,0.62115,0.000381667,0.000381667,0.000381667
99,21961.9,0.38514,0.39296,0.63214,0.99074,0.98666,0.99236,0.92607,0.4076,0.37317,0.62089,0.000367425,0.000367425,0.000367425
100,22173,0.38825,0.39245,0.62852,0.98671,0.99013,0.99227,0.92494,0.40787,0.37101,0.62114,0.000353182,0.000353182,0.000353182
