epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
85,18413.5,0.37845,0.35568,0.85231,0.99772,0.98185,0.99148,0.92283,0.37083,0.32842,0.81136,0.00106771,0.00106771,0.00106771
86,18631.5,0.38173,0.35532,0.85446,0.99782,0.98115,0.99167,0.92371,0.36495,0.32288,0.81004,0.00103905,0.00103905,0.00103905
87,18849.1,0.37636,0.3528,0.85614,0.99778,0.98089,0.99164,0.92521,0.36706,0.32394,0.81056,0.00101039,0.00101039,0.00101039
88,19070.8,0.3774,0.352,0.85523,0.99776,0.98115,0.991,0.92352,0.36318,0.32283,0.81002,0.000981738,0.000981738,0.000981738
89,19329.7,0.37265,0.34634,0.85549,0.99749,0.98094,0.99026,0.92484,0.36376,0.32516,0.81025,0.000953082,0.000953082,0.000953082
90,19577,0.37058,0.34964,0.85019,0.99776,0.98083,0.9908,0.92416,0.36113,0.32027,0.81005,0.000924426,0.000924426,0.000924426
91,19844.5,0.35239,0.36411,0.82747,0.99785,0.9811,0.99178,0.9224,0.36598,0.31961,0.81009,0.00089577,0.00089577,0.00089577
92,20087.8,0.35116,0.35922,0.82426,0.99669,0.98184,0.99038,0.92424,0.36383,0.32011,0.80969,0.000867114,0.000867114,0.000867114
93,20327.1,0.34738,0.35607,0.82423,0.99637,0.98421,0.99047,0.9218,0.36833,0.32234,0.80974,0.000838458,0.000838458,0.000838458
94,20553.5,0.34797,0.35622,0.82067,0.9977,0.98225,0.99023,0.92473,0.36204,0.31704,0.80943,0.000809802,0.000809802,0.000809802
95,20784.2,0.34715,0.35787,0.82021,0.99762,0.98147,0.99062,0.92359,0.36529,0.3132,0.80948,0.000781147,0.000781147,0.000781147
96,21007.6,0.34428,0.35192,0.82526,0.99517,0.98334,0.99224,0.92621,0.36173,0.31148,0.80882,0.000752491,0.000752491,0.000752491
97,21230.4,0.3446,0.35015,0.82765,0.9975,0.97985,0.99206,0.92705,0.3586,0.31102,0.80855,0.000723835,0.000723835,0.000723835
98,21453.4,0.34382,0.35027,0.82189,0.99737,0.9818,0.99203,0.9248,0.36122,0.3123,0.80883,0.000695179,0.000695179,0.000695179
99,21675.4,0.34757,0.34987,0.82794,0.99718,0.98186,0.99268,0.92703,0.36083,0.31056,0.80864,0.000666523,0.000666523,0.000666523
100,21897.5,0.34272,0.34897,0.81972,0.99717,0.98186,0.99268,0.92684,0.35679,0.31007,0.80823,0.000637867,0.000637867,0.000637867
